"international_id","helmet_brand","tape_color","pregame_music_genre","locker_room_role","training_pct","uses_tinted_visor","left_skate_first","brings_backup_stick","morning_skate_attended","hydration_pct","pass_drill_success_pct","0x676f6c64656e5f7469707073","video_review_completion_pct","extra_sticks_packed","warmup_laps","bus_seat_number","autographs_signed_week","skate_hollow_inches","avg_shoot_speed","shot_power_score","sleep_hours_before_game","stick_blade_curve_mm","travel_fatigue_score","recovery_balance_minutes","selection_probability"
"1019","Bauer","white","metal","mentor","76.014786","0","1","1","0","77.220000","44.020000","echo","2.240000","3","8","38","6","0.587000","74.180000","41.020000","8.580000","16.290000","-3.650000","-45","0.826663"
"1020","Bauer","green","hip hop","mentor","76.469039","0","0","1","0","95.700000","62.420000","xray","27.490000","3","6","2","12","0.879000","77.550000","","5.160000","10.950000","-7.060000","-168","0.818773"
"1021","Bauer","green","rock","planner","","0","1","1","0","96.370000","51.460000","charlie","75.890000","1","1","18","3","0.944000","76.840000","44.210000","8.380000","17.650000","-0.720000","-59","0.656409"
"1022","Bauer","red","country","quiet","42.228092","0","1","0","1","93.200000","56.680000","sierra","58.250000","3","7","55","6","0.640000","84.150000","52.980000","7.020000","6.140000","-2.710000","-8","0.305996"
"1023","True","blue","metal","joker","36.903277","1","1","1","1","64.460000","27.790000","sierra","59.490000","3","2","26","9","0.459000","72.710000","39.250000","6.030000","11.940000","-2.880000","-114","0.482556"
"1024","Bauer","white","hip hop","joker","","0","1","0","0","87.860000","39.670000","yankee","60.980000","1","3","47","5","0.551000","72.650000","39.180000","7.890000","14.750000","-0.630000","-24","0.904615"
"1025","Sherwood","white","country","hype","64.963706","0","0","1","1","96.210000","83.960000","charlie","79.420000","4","7","17","5","0.445000","65.080000","30.100000","8.050000","15.020000","-0.500000","-108","0.674696"
"1026","CCM","black","rock","joker","36.567459","0","0","1","0","65.440000","41.050000","papa","9.040000","0","4","9","3","0.923000","85.240000","54.290000","6.670000","12.710000","-3.250000","-140","0.350574"
"1027","Bauer","white","metal","quiet","58.595830","0","0","1","1","53.210000","51.430000","oscar","29.590000","0","2","21","5","0.905000","77.730000","45.280000","5.530000","5.470000","-2.010000","-20","0.364862"
"1028","CCM","black","rock","planner","43.452115","0","0","1","1","72.350000","47.990000","victor","50.640000","1","3","55","5","0.500000","73.470000","40.160000","7.390000","8.590000","-5.160000","-48","0.920299"
"1029","Warrior","black","hip hop","quiet","58.442192","0","1","1","1","97.780000","73.820000","papa","50.820000","3","2","30","5","0.831000","88.250000","57.900000","7.550000","12.060000","-1.440000","-78","0.318212"
"1030","Bauer","black","hip hop","mentor","77.456007","0","0","0","1","97.160000","80.120000","uniform","70.770000","4","1","51","5","0.789000","87.770000","57.320000","6.130000","14.060000","-0.650000","-144","0.018484"
"1031","Sherwood","white","electronic","hype","33.725566","0","0","0","0","79.810000","53.480000","charlie","32.770000","5","1","45","4","0.493000","85.930000","55.120000","6.730000","5.970000","-2.680000","-130","0.221346"
"1032","Bauer","black","pop","quiet","66.953882","1","1","1","1","71.400000","80.090000","whiskey","66.520000","5","5","41","5","0.427000","80.110000","48.130000","6.090000","5.370000","-2.780000","-88","0.042164"
"1033","True","red","rock","quiet","69.301796","0","0","1","1","62.940000","74.560000","delta","45.330000","5","8","26","8","0.662000","80.160000","48.190000","6.940000","10.800000","-4.650000","-5","0.068374"
"1034","Bauer","red","rock","quiet","69.945385","0","0","1","0","57.200000","48.640000","zulu","53.070000","3","8","17","6","0.638000","67.620000","33.140000","6.870000","9.590000","-3.050000","-157","0.203287"
"1035","Warrior","white","rock","quiet","33.221378","1","0","1","1","87.610000","55.990000","bravo","56.920000","0","5","34","6","0.716000","89.830000","59.800000","5.490000","6.300000","-2.470000","-12","0.314983"
"1036","CCM","white","rock","planner","74.317018","0","0","1","0","68.830000","87.310000","tango","6.090000","3","8","7","3","0.406000","82.940000","51.530000","7.710000","13.960000","-0.950000","-106","0.936458"
"1037","True","green","electronic","quiet","44.723233","0","1","1","0","54.010000","36.680000","lima","21.200000","3","3","21","8","0.579000","97.520000","69.020000","6.340000","17.750000","-2.080000","-65","0.243391"
"1038","Warrior","black","hip hop","joker","40.391057","0","0","1","1","82.770000","49.930000","xray","6.500000","2","1","27","5","0.586000","77.870000","45.440000","7.350000","9.060000","-4.660000","-147","0.676763"
"1039","Bauer","white","rock","planner","58.733467","0","0","0","0","96.800000","90.840000","whiskey","64.100000","5","3","52","5","0.543000","71.690000","","5.710000","16.980000","-6.950000","-133","0.045375"
"1040","Bauer","blue","pop","mentor","44.548910","0","0","1","0","64.140000","44.970000","foxtrot","42.510000","4","5","9","7","0.775000","94.650000","65.580000","8.730000","16.170000","-5.780000","-53","0.267448"
"1041","CCM","white","country","joker","34.719107","0","0","1","1","83.090000","86.060000","sierra","41.690000","1","6","28","5","0.439000","80.490000","48.590000","6.400000","15.020000","-3.100000","-94","0.458750"
"1042","CCM","red","rock","joker","48.176914","0","1","0","0","57.860000","58.340000","november","17.420000","5","1","13","3","0.705000","91.750000","62.100000","7.250000","6.330000","-1.570000","-99","0.268060"
"1043","True","black","country","quiet","68.755869","1","1","1","1","47.880000","41.170000","foxtrot","58.080000","2","1","29","3","0.843000","71.620000","37.940000","8.350000","10.370000","-4.430000","-152","0.957008"
"1044","Bauer","blue","electronic","planner","62.929365","1","0","1","0","72.840000","47.380000","india","59.800000","4","7","14","10","0.398000","80.130000","48.160000","6.150000","14.710000","-3.380000","-180","0.007761"
"1045","CCM","black","metal","mentor","53.791733","0","1","1","1","83.730000","82.580000","xray","40.730000","3","3","44","2","0.572000","72.180000","38.620000","6.200000","13.900000","-3.760000","-58","0.068550"
"1046","CCM","white","pop","joker","42.780800","1","1","1","1","46.270000","81.880000","bravo","34.120000","0","4","37","6","0.382000","86.470000","55.760000","7.040000","4.880000","-0.750000","-173","0.262586"
"1047","Warrior","black","metal","planner","54.879474","0","1","0","0","97.930000","75.900000","charlie","41.300000","1","3","24","5","0.747000","78.410000","46.090000","9.340000","6.630000","-3.640000","-147","0.686784"
"1048","Bauer","black","country","planner","57.478454","1","1","1","1","85.060000","78.640000","kilo","41.550000","2","4","19","6","0.870000","94.560000","65.470000","9.790000","15.040000","-4.750000","-80","0.676308"
"1049","CCM","white","hip hop","hype","54.917698","0","0","1","0","74.840000","92.590000","papa","34.230000","5","7","10","0","0.674000","87.790000","57.350000","7.720000","11.600000","-1.580000","-17","0.325782"
"1050","Warrior","white","electronic","mentor","63.324593","0","0","1","0","97.870000","70.580000","tango","24.890000","4","8","53","6","0.799000","65.590000","30.710000","5.330000","7.620000","-1.000000","-92","0.016180"
"1051","CCM","white","metal","mentor","28.088511","1","0","1","0","67.210000","70.810000","victor","35.920000","5","7","8","7","0.593000","86.490000","55.790000","6.400000","10.610000","-4.060000","-71","0.242949"
"1052","CCM","green","pop","joker","58.758190","0","0","1","1","67.830000","69.130000","hotel","8.060000","0","7","9","7","0.962000","81.710000","50.050000","9.150000","15.470000","-3.400000","-31","0.083411"
"1053","CCM","white","rock","mentor","59.480671","1","1","0","1","53.670000","68.790000","hotel","71.140000","2","5","1","4","0.883000","72.660000","","6.730000","5.730000","-1.050000","-151","0.955458"
"1054","Sherwood","black","hip hop","joker","52.481973","0","1","1","1","79.810000","57.350000","papa","46.070000","2","1","48","4","0.402000","74.880000","41.860000","6.370000","5.570000","-1.900000","-152","0.159593"
"1055","CCM","black","pop","joker","57.120159","0","1","1","0","76.470000","54.310000","alpha","46.540000","5","1","31","8","0.381000","88.460000","58.150000","6.920000","9.530000","-2.850000","-101","0.303598"
"1056","True","red","electronic","planner","60.102800","0","1","0","1","63.770000","72.830000","november","22.510000","1","8","32","6","0.582000","75.730000","42.880000","6.720000","9.280000","-3.050000","-32","0.146421"
"1057","CCM","green","country","planner","51.256415","0","0","1","1","61.340000","72.320000","whiskey","25.820000","5","4","54","2","0.806000","88.950000","58.740000","8.400000","10.950000","-0.490000","-21","0.867266"
"1058","Warrior","white","electronic","hype","48.255296","0","0","1","1","86.810000","94.720000","echo","46.240000","1","3","44","5","0.658000","75.220000","42.260000","8.720000","13.190000","-0.750000","-102","0.181925"
"1059","True","blue","electronic","planner","37.894783","0","0","1","1","57.310000","78.310000","xray","32.370000","2","8","47","7","0.960000","77.300000","44.760000","8.210000","7.510000","-1.750000","-10","0.658701"
"1060","Sherwood","white","electronic","planner","46.952609","0","1","1","1","57.170000","81.020000","india","53.670000","0","4","10","4","0.549000","90.240000","60.290000","4.990000","11.270000","-1.480000","-9","0.389375"
"1061","Bauer","white","pop","planner","52.749452","0","1","1","1","58.270000","70.680000","delta","74.400000","0","5","53","4","0.571000","82.440000","50.930000","7.350000","9.320000","-5.540000","-143","0.083868"
"1062","Warrior","red","electronic","quiet","","0","1","1","0","83.100000","44.420000","uniform","77.860000","0","7","30","4","0.571000","76.690000","44.030000","7.720000","10.360000","-5.420000","-105","0.549168"
"1063","Bauer","white","electronic","hype","80.012294","1","0","1","1","67.280000","86.350000","golf","36.440000","3","5","32","2","0.553000","86.320000","","7.320000","5.630000","-2.590000","-117","0.274860"
"1064","Bauer","white","metal","planner","40.266451","0","0","1","1","89.360000","31.650000","quebec","28.950000","5","7","46","2","0.794000","84.040000","52.850000","6.430000","16.520000","-0.640000","-106","0.722380"
"1065","True","white","country","planner","37.004286","0","1","1","1","89.760000","46.590000","romeo","79.620000","5","6","47","0","0.906000","72.750000","39.300000","6.130000","17.730000","-7.610000","-9","0.442393"
"1066","Sherwood","white","pop","quiet","41.487482","0","1","1","0","93.630000","67.920000","quebec","72.370000","4","1","52","3","0.382000","74.400000","41.280000","7.660000","15.020000","-1.080000","-24","0.731732"
"1067","Warrior","white","pop","joker","38.462894","1","1","1","1","50.070000","65.190000","zulu","55.790000","5","1","21","5","0.507000","89.920000","59.900000","8.250000","9.950000","-2.130000","-100","0.219584"
"1068","CCM","black","hip hop","mentor","28.059320","0","0","1","1","73.000000","88.160000","mike","62.600000","1","1","31","3","0.583000","90.680000","","6.590000","4.930000","-1.710000","-62","0.194069"
"1069","Warrior","green","hip hop","quiet","69.156721","1","0","1","1","72.800000","42.330000","alpha","47.180000","5","8","22","3","0.769000","90.130000","60.160000","7.490000","9.620000","-1.640000","-37","0.292372"
"1070","Sherwood","black","country","mentor","51.810601","0","0","1","1","51.980000","93.710000","zulu","72.790000","4","7","11","6","0.808000","83.030000","51.640000","7.570000","13.200000","-1.840000","-152","0.216804"
"1071","Sherwood","black","rock","quiet","61.583560","0","0","0","1","56.980000","90.040000","kilo","73.640000","4","7","54","5","0.842000","68.250000","33.900000","7.530000","5.950000","-2.930000","-122","0.990128"
"1072","True","blue","hip hop","quiet","34.723795","1","0","1","1","69.100000","68.390000","golf","85.810000","5","4","31","9","0.571000","86.760000","56.110000","9.050000","11.400000","-2.010000","-160","0.180505"
"1073","CCM","black","pop","joker","56.498362","0","0","1","1","82.670000","53.060000","whiskey","44.330000","0","4","41","4","0.584000","81.390000","","9.580000","6.860000","-5.470000","-57","0.058069"
"1074","Bauer","white","hip hop","mentor","75.604865","0","0","1","1","89.430000","20.780000","tango","96.540000","4","8","3","4","0.406000","80.060000","48.070000","7.990000","13.580000","-2.400000","-163","0.956194"
"1075","Bauer","white","hip hop","mentor","61.127184","0","1","1","1","59.420000","81.200000","victor","66.390000","0","2","40","4","0.975000","81.700000","50.040000","7.960000","5.250000","-0.310000","-62","0.934279"
"1076","Bauer","white","metal","quiet","26.629467","0","0","0","0","64.920000","70.190000","echo","8.600000","4","5","38","6","0.886000","92.020000","62.420000","7.060000","14.930000","-5.120000","-164","0.820791"
"1077","CCM","white","hip hop","quiet","67.673165","0","1","0","1","87.880000","29.920000","mike","65.070000","4","6","17","3","0.990000","74.810000","41.770000","6.240000","11.900000","-8.350000","-82","0.187711"
"1078","Bauer","white","country","mentor","67.489791","0","0","0","1","94.370000","80.020000","delta","80.740000","4","1","46","4","0.746000","71.770000","38.120000","5.130000","7.720000","-1.300000","-157","0.087997"
"1079","Warrior","black","hip hop","hype","40.732851","1","0","1","1","89.580000","47.740000","xray","61.520000","4","4","45","3","0.422000","84.390000","53.270000","8.310000","14.650000","-2.960000","-34","0.704306"
"1080","True","white","metal","quiet","78.075160","0","1","1","1","95.450000","84.550000","bravo","97.150000","1","5","24","3","0.811000","73.960000","","4.990000","13.130000","-1.070000","-162","0.132283"
"1081","True","white","pop","mentor","62.987702","1","1","1","1","82.420000","50.810000","yankee","61.430000","5","4","38","4","0.641000","68.930000","34.720000","7.940000","8.090000","-1.680000","-139","0.985564"
"1082","Bauer","red","pop","hype","74.094822","0","0","0","1","77.390000","43.230000","mike","51.550000","3","4","32","12","0.463000","86.820000","56.180000","5.750000","10.510000","-3.390000","-23","0.121946"
"1083","Bauer","blue","hip hop","planner","44.762768","0","0","1","1","79.410000","72.170000","victor","73.310000","3","5","8","5","0.725000","79.450000","47.340000","6.060000","12.450000","-2.600000","-98","0.926954"
"1084","Sherwood","white","country","mentor","40.526577","0","0","1","1","94.710000","68.440000","sierra","90.950000","4","2","49","7","0.669000","80.430000","48.520000","8.480000","4.550000","-4.240000","-140","0.626523"
"1085","Sherwood","blue","pop","joker","68.628069","0","0","1","1","66.640000","72.300000","november","41.680000","0","6","11","7","0.901000","69.710000","35.650000","7.980000","5.720000","-2.260000","-132","0.120034"
