,num__training_pct,num__goals,num__school_grade,num__number_of_previous_teams,num__avg_shoot_speed,num__pass_completion_rate,num__power_play_goals,num__jersey_number,num__years_played,cat__golden_tipps_alpha,cat__golden_tipps_bravo,cat__golden_tipps_charlie,cat__golden_tipps_delta,cat__golden_tipps_echo,cat__golden_tipps_foxtrot,cat__golden_tipps_golf,cat__golden_tipps_hotel,cat__golden_tipps_india,cat__golden_tipps_juliett,cat__golden_tipps_kilo,cat__golden_tipps_lima,cat__golden_tipps_mike,cat__golden_tipps_november,cat__golden_tipps_oscar,cat__golden_tipps_papa,cat__golden_tipps_quebec,cat__golden_tipps_romeo,cat__golden_tipps_sierra,cat__golden_tipps_tango,cat__golden_tipps_uniform,cat__golden_tipps_victor,cat__golden_tipps_whiskey,cat__golden_tipps_xray,cat__golden_tipps_yankee,cat__golden_tipps_zulu,cat__experience_level_legend,cat__experience_level_missing,cat__experience_level_rookie,cat__experience_level_sophomore,cat__experience_level_veteran,cat__fitness_level_Average,cat__fitness_level_Elite,cat__fitness_level_Excellent,cat__fitness_level_Good,cat__fitness_level_Poor,cat__fitness_level_missing,bool__won_championship,bool__captain
4225,0.9754779344770095,0.6518492946616972,-0.7946831684174492,-1.0188064888938597,-0.9623168965979936,0.4314757092492204,-0.010920565601661556,0.840755358233218,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1419,1.7228158582033817,-0.4492333964297872,-0.4884362259469805,-1.5178239327897072,-2.5753527421428704,-0.2901619011775498,-0.8591198356336495,0.96853458361917,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
218,0.4530955353368156,-0.6160641072012243,-1.526273086541347,-0.519789044998012,-0.6040243671237087,0.14783203737314227,-0.6046600546240531,-0.9162089908236225,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5406,-1.0244020115625814,0.21808944665596092,-0.31829903568560874,-1.0188064888938597,2.3285064564449423,-1.6687904194303584,-0.22297038310965855,-1.0759330225560626,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5087,-0.8325448230357416,-1.1165562395155353,-0.5905185401038031,0.9772632866895306,1.750058276329831,1.1871906512794765,-1.452859324656041,2.0546579993997622,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4658,-2.731360143593671,1.4860028485188823,-0.6075322591299404,-1.0188064888938597,0.7097149076153382,-0.9727108077062029,0.8372787044303264,-1.0120434098630864,-1.3534250262432028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8923,0.2337999838120536,0.885412289741709,0.2261399731507804,-0.7692977669459359,-1.5911274804544715,-0.9015493211224522,0.20112925190633543,-0.9800986035165985,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2249,-0.36238451584357934,2.119959549450343,1.8254295616076732,-0.7692977669459359,-2.1465528474306734,1.1486030846108224,1.9823477189735101,-1.0120434098630864,0.24204629503175495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2166,0.6280468855543002,0.38492015742739794,-0.4884362259469805,-1.5178239327897072,-1.5350093734283785,-1.9153499363261712,0.07389936140153724,1.479651485162978,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,1.8415619515291013,0.718581578970272,1.4341140240065187,-1.2683152108417834,-1.965248193961757,0.1583559191918664,0.20112925190633543,-0.9800986035165985,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5481,0.1894183952467541,2.6538178239189416,-1.1519712679663294,-0.020771601102164555,0.26220897722777664,-0.030071679086234912,2.491267280992703,-1.0759330225560626,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3351,0.20347281351384422,-0.015473548424050937,-0.4544087878947061,0.478245842793683,0.08378217540122548,0.007012475894029752,-0.39261023711605614,-0.9800986035165985,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
109,0.3898396242406121,-0.2156704013497754,0.3792634443860146,-0.519789044998012,0.8046840118133431,-1.407697922880117,-0.4350202006176555,1.6713203232419063,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7723,0.10650830087392345,1.0856091426674335,1.1108533625099126,-0.2702803230500883,0.00176340359385987,-1.1275622116102808,0.9645085949351246,0.8088105518867299,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7617,2.114734622787446,0.551750868198835,0.4983594775689744,-0.7692977669459359,0.32408278753859804,-0.7306615258755572,0.8372787044303264,-0.8842641844771345,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2675,0.15150230521116928,-1.0498239552069606,-1.6453691197243072,-1.2683152108417834,-0.609780070408435,0.2781277170335317,-1.2832194706496436,-0.9162089908236225,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2332,0.5918430486991989,0.38492015742739794,-0.6926008542606261,-1.2683152108417834,-1.1565718824575473,-0.2791368821293631,-0.4350202006176555,0.36158326303589783,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3647,1.5254274364126936,-1.483583803212697,-0.4203813498424318,1.2267720086374543,-1.6918522879372029,0.691064794111072,-1.53767925165924,2.0227131930532742,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
745,0.8308684597501282,1.219073711284583,0.26016741120305475,-1.0188064888938597,-0.26443787332478735,-1.1586327198369888,1.6854779744623143,1.639375516895418,-1.6193369131223625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6546,2.325600838956654,0.35155401527311053,1.7573746855031245,1.2267720086374543,-0.7637451332748961,-0.8504333237172226,0.28594917890953425,-0.1814784448543983,1.8375176163067128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6006,0.41013057009357445,1.219073711284583,-1.2200261440708782,-1.0188064888938597,0.02766406837513247,-0.5367214180733629,0.9220986314335252,-1.0120434098630864,-0.28977747872656434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7412,-1.6143862610645239,-0.7495286758183739,-1.1689849869924667,-1.0188064888938597,0.0420533265869524,-0.4635553825717598,-1.1559895801448452,1.511596291509466,-1.3534250262432028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5340,1.796968871776956,0.41828629958168534,-0.04607953126741435,-0.519789044998012,0.6737417620857915,-1.8742566835102024,0.37076910591273304,-0.8523193781306464,1.0397819556692338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6762,0.8432374687492674,0.6518492946616972,-1.3731496153061127,-1.2683152108417834,1.0147671817058954,-0.4760838133083357,-0.010920565601661556,1.7352099359348823,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6156,-0.3094008752762032,-0.04883969057833834,-0.30128531665947156,1.2267720086374543,-0.5522230375611614,0.9772141521344653,-0.5622500911224537,-0.6287057337052304,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3414,0.7220753539315722,0.6518492946616972,-0.7946831684174492,0.2287371208457592,0.12407209839431801,1.1305621443501532,1.006918558436724,-0.9800986035165985,-0.023865591847404694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7600,1.718037225588034,1.7195658435988943,-0.8457243254958607,-1.0188064888938597,-0.1363734752396008,0.6805409122923486,2.1519875729799076,1.7990995486278583,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8907,0.3494386341467885,0.7853138632788468,-0.6075322591299404,-0.2702803230500883,-1.465940934011648,0.07867509970724369,0.20112925190633543,-0.9800986035165985,0.7738700687900743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8785,-0.3821562712952486,-0.04883969057833834,0.27718113022919155,-1.0188064888938597,0.42912437248487517,-1.7043711627222335,0.4979989964175312,-0.8523193781306464,0.24204629503175495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,0.5253836946767547,-0.5493318228926495,0.7365515439348949,0.9772632866895306,0.43488007576960147,-0.041597835363884554,-0.7318899451288513,-0.8842641844771345,0.5079581819109146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7544,2.344410236675852,0.8186800054331342,1.4341140240065187,-1.0188064888938597,-0.2414150601858779,-1.3535751020981093,1.3037883029479198,0.32963845668940983,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1857,0.7161408377027122,-0.5493318228926495,1.144880800562187,-0.7692977669459359,-0.33494523856269826,0.534709978518605,0.11630932490313664,1.351872259777026,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3907,-0.3255260204704547,0.9855107162045713,-0.5564911020515292,0.9772632866895306,-0.592512960554254,1.1180337136135774,0.7524587774271276,-0.5328713146657664,-0.023865591847404694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2708,-0.02205711530922192,0.31818787311882313,1.0087710483530896,0.9772632866895306,1.0939081018708978,-0.12779343883152647,-0.010920565601661556,1.7990995486278583,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7029,0.5045658590057267,0.885412289741709,0.9066887341962666,0.9772632866895306,1.2104610933866295,-0.010026189907713241,0.37076910591273304,-0.9162089908236225,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1988,-0.09821475180829613,-0.7495286758183739,-0.8457243254958607,-0.7692977669459359,-0.18961373062333067,-0.39239389598800883,-1.4104493611544417,-0.6925953463982064,-1.6193369131223625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7151,1.5675768877550662,-0.8829932444355235,0.038989063863271514,-1.0188064888938597,-1.0213128552664497,-0.38838479815230464,-1.4952692881576404,1.064369002658634,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6792,-0.02205711530922192,0.11799102019309869,1.7914021235553987,0.7277545647416067,-0.05579362925341576,1.3425431924130171,0.7524587774271276,-0.5967609273587424,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0.26038260172236694,-0.515965680738362,0.7025241058826205,0.478245842793683,-1.0299464101935414,0.2064650932203174,-0.05333052910326095,0.10602481226399378,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9206,0.12620438007605203,1.5861012749817447,-0.4033676308162946,-0.7692977669459359,0.9975000718517123,-0.8419139908163509,0.794868740928727,-0.8203745717841584,-0.555689365605724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.6292024917113532,-1.416851518904122,0.32822228730760344,-0.2702803230500883,1.9126568941233837,-0.07517402973790796,-2.0041888501768335,-0.27731286389386234,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7616,0.6908587969499461,0.1847233045016735,1.2809905527712844,0.478245842793683,-0.08313321985587097,1.4101967183905273,0.7100488139255282,1.44770667881649,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3484,0.9501888879486208,-0.4492333964297872,0.4643320395167008,0.9772632866895306,-0.897565234644809,0.6790375006039594,-0.4350202006176555,-0.8203745717841584,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7367,-1.5279276372929838,-0.8496271022812362,0.4983594775689744,0.478245842793683,-0.16371306584205603,-0.6214136098526157,-0.8591198356336495,-0.9800986035165985,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,-2.764785670183791,0.8520461475874217,0.2261399731507804,-0.020771601102164555,1.216216796671358,0.8278752577544807,0.5404089599191306,-1.0120434098630864,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3401,-2.163083532630864,-0.7161625336640864,0.27718113022919155,1.2267720086374543,-0.1680298433056018,1.528966241773266,-0.22297038310965855,2.0546579993997622,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,-0.6009681468456329,1.6528335592903194,-0.28427159763333437,0.478245842793683,1.1529040605393561,0.10022400057415454,0.20112925190633543,-0.9800986035165985,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5348,-0.8528527630968954,-0.11557197488691316,-1.441204491410661,-0.7692977669459359,-0.4946660047138858,-1.6156698731072767,-0.09574049260486035,-0.1495336385079103,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,-0.11100944838161511,-0.9830916708983858,-0.777669449391312,-0.7692977669459359,-1.6860965846524745,1.2748896664355076,0.07389936140153724,1.543541097855954,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,-0.730751041976473,-0.2824026856583502,0.5153731965951119,-1.5178239327897072,-0.6644592516133474,-0.3788631907925071,0.07389936140153724,-0.7884297654376704,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7054,-0.8766259262545615,-0.2824026856583502,-0.4714225069208433,0.7277545647416067,-0.3651626808075187,-1.2127555406189965,0.24353921540793483,-0.8523193781306464,1.3056938425483935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,0.2057036328185848,0.5183847260445476,0.7705789819871692,-0.2702803230500883,-0.7248941361029863,-0.698588743189923,0.4131790694143324,-0.7884297654376704,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5980,-0.7106267780920226,0.35155401527311053,0.12405765899395738,1.2267720086374543,-0.1824191015174197,1.1967122586392742,0.37076910591273304,-0.5967609273587424,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2245,0.5384899748549644,1.2524398534388705,0.6344692297780719,-2.0168413766855546,0.38883444949178264,-0.5858328665607402,1.5582480839575161,2.0546579993997622,-1.6193369131223625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7495,0.11201796189798481,2.353522544530355,-1.543286805567484,0.9772632866895306,0.3327163424656896,0.03106706290825526,1.6854779744623143,-0.34120247658683833,-1.6193369131223625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
